listing_id,date,timestamp,is_online,rank
96,2023-01-03,2023-01-03 06:31:00,False,
96,2023-01-03,2023-01-03 12:35:00,True,67.0
96,2023-01-03,2023-01-03 18:12:00,True,46.0
96,2023-01-03,2023-01-03 23:29:00,True,70.0
114,2023-01-03,2023-01-03 06:01:00,False,
114,2023-01-03,2023-01-03 12:30:00,False,
114,2023-01-03,2023-01-03 18:49:00,False,
114,2023-01-03,2023-01-03 23:09:00,True,66.0
119,2023-01-03,2023-01-03 06:07:00,False,
119,2023-01-03,2023-01-03 12:22:00,True,26.0
119,2023-01-03,2023-01-03 18:19:00,True,47.0
119,2023-01-03,2023-01-03 23:10:00,False,
131,2023-01-03,2023-01-03 06:19:00,True,11.0
131,2023-01-03,2023-01-03 12:14:00,True,84.0
131,2023-01-03,2023-01-03 18:04:00,True,29.0
131,2023-01-03,2023-01-03 23:28:00,True,46.0
138,2023-01-03,2023-01-03 06:37:00,False,
138,2023-01-03,2023-01-03 12:00:00,True,38.0
138,2023-01-03,2023-01-03 18:12:00,False,
138,2023-01-03,2023-01-03 23:07:00,False,
166,2023-01-03,2023-01-03 06:42:00,False,
166,2023-01-03,2023-01-03 12:55:00,False,
166,2023-01-03,2023-01-03 18:14:00,False,
166,2023-01-03,2023-01-03 23:32:00,True,49.0
6,2023-01-04,2023-01-04 06:15:00,True,95.0
6,2023-01-04,2023-01-04 12:06:00,False,
6,2023-01-04,2023-01-04 18:18:00,False,
6,2023-01-04,2023-01-04 23:47:00,True,11.0
24,2023-01-04,2023-01-04 06:11:00,True,88.0
24,2023-01-04,2023-01-04 12:40:00,True,32.0
24,2023-01-04,2023-01-04 18:53:00,True,51.0
24,2023-01-04,2023-01-04 23:43:00,True,58.0
33,2023-01-04,2023-01-04 06:35:00,True,65.0
33,2023-01-04,2023-01-04 12:42:00,False,
33,2023-01-04,2023-01-04 18:34:00,True,36.0
33,2023-01-04,2023-01-04 23:22:00,True,60.0
36,2023-01-04,2023-01-04 06:15:00,False,
36,2023-01-04,2023-01-04 12:05:00,True,78.0
36,2023-01-04,2023-01-04 18:59:00,False,
36,2023-01-04,2023-01-04 23:03:00,True,10.0
40,2023-01-04,2023-01-04 06:19:00,False,
40,2023-01-04,2023-01-04 12:40:00,True,39.0
40,2023-01-04,2023-01-04 18:33:00,True,5.0
40,2023-01-04,2023-01-04 23:08:00,False,
53,2023-01-04,2023-01-04 06:53:00,True,74.0
53,2023-01-04,2023-01-04 12:59:00,False,
53,2023-01-04,2023-01-04 18:54:00,False,
53,2023-01-04,2023-01-04 23:51:00,True,8.0
110,2023-01-04,2023-01-04 06:55:00,False,
110,2023-01-04,2023-01-04 12:52:00,True,18.0
110,2023-01-04,2023-01-04 18:18:00,False,
110,2023-01-04,2023-01-04 23:24:00,False,
113,2023-01-04,2023-01-04 06:55:00,False,
113,2023-01-04,2023-01-04 12:24:00,True,57.0
113,2023-01-04,2023-01-04 18:12:00,True,89.0
113,2023-01-04,2023-01-04 23:25:00,False,
119,2023-01-04,2023-01-04 06:32:00,True,13.0
119,2023-01-04,2023-01-04 12:04:00,True,5.0
119,2023-01-04,2023-01-04 18:53:00,False,
119,2023-01-04,2023-01-04 23:19:00,True,32.0
151,2023-01-04,2023-01-04 06:56:00,False,
151,2023-01-04,2023-01-04 12:48:00,True,75.0
151,2023-01-04,2023-01-04 18:29:00,False,
151,2023-01-04,2023-01-04 23:10:00,False,
165,2023-01-04,2023-01-04 06:28:00,True,42.0
165,2023-01-04,2023-01-04 12:54:00,False,
165,2023-01-04,2023-01-04 18:06:00,False,
165,2023-01-04,2023-01-04 23:57:00,True,40.0
167,2023-01-04,2023-01-04 06:42:00,False,
167,2023-01-04,2023-01-04 12:19:00,True,85.0
167,2023-01-04,2023-01-04 18:03:00,False,
167,2023-01-04,2023-01-04 23:22:00,True,63.0
200,2023-01-04,2023-01-04 06:25:00,True,78.0
200,2023-01-04,2023-01-04 12:17:00,False,
200,2023-01-04,2023-01-04 18:37:00,False,
200,2023-01-04,2023-01-04 23:57:00,False,
9,2023-01-05,2023-01-05 06:52:00,True,1.0
9,2023-01-05,2023-01-05 12:01:00,True,3.0
9,2023-01-05,2023-01-05 18:05:00,True,91.0
9,2023-01-05,2023-01-05 23:04:00,True,66.0
40,2023-01-05,2023-01-05 06:57:00,False,
40,2023-01-05,2023-01-05 12:58:00,True,73.0
40,2023-01-05,2023-01-05 18:48:00,True,88.0
40,2023-01-05,2023-01-05 23:14:00,False,
98,2023-01-05,2023-01-05 06:29:00,True,21.0
98,2023-01-05,2023-01-05 12:56:00,False,
98,2023-01-05,2023-01-05 18:59:00,False,
98,2023-01-05,2023-01-05 23:44:00,False,
106,2023-01-05,2023-01-05 06:06:00,False,
106,2023-01-05,2023-01-05 12:32:00,False,
106,2023-01-05,2023-01-05 18:26:00,True,27.0
106,2023-01-05,2023-01-05 23:57:00,False,
120,2023-01-05,2023-01-05 06:48:00,False,
120,2023-01-05,2023-01-05 12:47:00,True,77.0
120,2023-01-05,2023-01-05 18:44:00,True,86.0
120,2023-01-05,2023-01-05 23:23:00,False,
134,2023-01-05,2023-01-05 06:40:00,False,
134,2023-01-05,2023-01-05 12:01:00,False,
134,2023-01-05,2023-01-05 18:25:00,True,81.0
134,2023-01-05,2023-01-05 23:35:00,True,13.0
143,2023-01-05,2023-01-05 06:29:00,True,15.0
143,2023-01-05,2023-01-05 12:18:00,True,75.0
143,2023-01-05,2023-01-05 18:41:00,True,56.0
143,2023-01-05,2023-01-05 23:22:00,True,98.0
167,2023-01-05,2023-01-05 06:41:00,True,69.0
167,2023-01-05,2023-01-05 12:55:00,True,24.0
167,2023-01-05,2023-01-05 18:18:00,False,
167,2023-01-05,2023-01-05 23:53:00,True,5.0
174,2023-01-05,2023-01-05 06:55:00,False,
174,2023-01-05,2023-01-05 12:26:00,True,98.0
174,2023-01-05,2023-01-05 18:43:00,True,75.0
174,2023-01-05,2023-01-05 23:15:00,False,
193,2023-01-05,2023-01-05 06:34:00,True,90.0
193,2023-01-05,2023-01-05 12:05:00,False,
193,2023-01-05,2023-01-05 18:50:00,False,
193,2023-01-05,2023-01-05 23:34:00,True,80.0
11,2023-01-06,2023-01-06 06:39:00,True,67.0
11,2023-01-06,2023-01-06 12:01:00,True,2.0
11,2023-01-06,2023-01-06 18:10:00,True,17.0
11,2023-01-06,2023-01-06 23:16:00,True,75.0
26,2023-01-06,2023-01-06 06:35:00,True,43.0
26,2023-01-06,2023-01-06 12:13:00,True,61.0
26,2023-01-06,2023-01-06 18:54:00,True,17.0
26,2023-01-06,2023-01-06 23:17:00,True,25.0
38,2023-01-06,2023-01-06 06:05:00,False,
38,2023-01-06,2023-01-06 12:24:00,True,22.0
38,2023-01-06,2023-01-06 18:19:00,False,
38,2023-01-06,2023-01-06 23:18:00,True,37.0
89,2023-01-06,2023-01-06 06:23:00,True,18.0
89,2023-01-06,2023-01-06 12:24:00,False,
89,2023-01-06,2023-01-06 18:35:00,True,36.0
89,2023-01-06,2023-01-06 23:44:00,True,24.0
126,2023-01-06,2023-01-06 06:49:00,True,21.0
126,2023-01-06,2023-01-06 12:19:00,False,
126,2023-01-06,2023-01-06 18:58:00,False,
126,2023-01-06,2023-01-06 23:14:00,False,
128,2023-01-06,2023-01-06 06:50:00,True,95.0
128,2023-01-06,2023-01-06 12:24:00,False,
128,2023-01-06,2023-01-06 18:02:00,False,
128,2023-01-06,2023-01-06 23:00:00,False,
145,2023-01-06,2023-01-06 06:38:00,True,55.0
145,2023-01-06,2023-01-06 12:48:00,True,38.0
145,2023-01-06,2023-01-06 18:26:00,True,4.0
145,2023-01-06,2023-01-06 23:29:00,True,89.0
154,2023-01-06,2023-01-06 06:41:00,False,
154,2023-01-06,2023-01-06 12:26:00,False,
154,2023-01-06,2023-01-06 18:25:00,False,
154,2023-01-06,2023-01-06 23:59:00,False,
179,2023-01-06,2023-01-06 06:44:00,False,
179,2023-01-06,2023-01-06 12:43:00,True,25.0
179,2023-01-06,2023-01-06 18:58:00,True,44.0
179,2023-01-06,2023-01-06 23:16:00,False,
200,2023-01-06,2023-01-06 06:26:00,True,15.0
200,2023-01-06,2023-01-06 12:37:00,True,15.0
200,2023-01-06,2023-01-06 18:47:00,True,13.0
200,2023-01-06,2023-01-06 23:52:00,True,100.0
5,2023-01-07,2023-01-07 06:01:00,True,9.0
5,2023-01-07,2023-01-07 12:44:00,True,62.0
5,2023-01-07,2023-01-07 18:35:00,True,58.0
5,2023-01-07,2023-01-07 23:50:00,False,
9,2023-01-07,2023-01-07 06:09:00,False,
9,2023-01-07,2023-01-07 12:44:00,False,
9,2023-01-07,2023-01-07 18:52:00,False,
9,2023-01-07,2023-01-07 23:43:00,True,77.0
11,2023-01-07,2023-01-07 06:08:00,True,90.0
11,2023-01-07,2023-01-07 12:31:00,True,83.0
11,2023-01-07,2023-01-07 18:26:00,True,94.0
11,2023-01-07,2023-01-07 23:15:00,True,70.0
14,2023-01-07,2023-01-07 06:50:00,False,
14,2023-01-07,2023-01-07 12:45:00,False,
14,2023-01-07,2023-01-07 18:26:00,False,
14,2023-01-07,2023-01-07 23:55:00,True,32.0
33,2023-01-07,2023-01-07 06:11:00,True,74.0
33,2023-01-07,2023-01-07 12:22:00,True,50.0
33,2023-01-07,2023-01-07 18:01:00,True,39.0
33,2023-01-07,2023-01-07 23:09:00,True,62.0
48,2023-01-07,2023-01-07 06:29:00,False,
48,2023-01-07,2023-01-07 12:43:00,True,26.0
48,2023-01-07,2023-01-07 18:47:00,False,
48,2023-01-07,2023-01-07 23:50:00,True,1.0
49,2023-01-07,2023-01-07 06:02:00,False,
49,2023-01-07,2023-01-07 12:18:00,False,
49,2023-01-07,2023-01-07 18:10:00,True,65.0
49,2023-01-07,2023-01-07 23:15:00,False,
57,2023-01-07,2023-01-07 06:40:00,True,82.0
57,2023-01-07,2023-01-07 12:32:00,False,
57,2023-01-07,2023-01-07 18:22:00,False,
57,2023-01-07,2023-01-07 23:20:00,False,
87,2023-01-07,2023-01-07 06:55:00,True,26.0
87,2023-01-07,2023-01-07 12:40:00,False,
87,2023-01-07,2023-01-07 18:49:00,False,
87,2023-01-07,2023-01-07 23:13:00,True,45.0
102,2023-01-07,2023-01-07 06:48:00,False,
102,2023-01-07,2023-01-07 12:43:00,True,18.0
102,2023-01-07,2023-01-07 18:09:00,False,
102,2023-01-07,2023-01-07 23:19:00,True,16.0
110,2023-01-07,2023-01-07 06:59:00,True,90.0
110,2023-01-07,2023-01-07 12:07:00,True,36.0
110,2023-01-07,2023-01-07 18:07:00,True,74.0
110,2023-01-07,2023-01-07 23:09:00,True,32.0
138,2023-01-07,2023-01-07 06:19:00,True,20.0
138,2023-01-07,2023-01-07 12:41:00,True,24.0
138,2023-01-07,2023-01-07 18:29:00,False,
138,2023-01-07,2023-01-07 23:07:00,False,
156,2023-01-07,2023-01-07 06:49:00,True,63.0
156,2023-01-07,2023-01-07 12:04:00,True,99.0
156,2023-01-07,2023-01-07 18:10:00,True,44.0
156,2023-01-07,2023-01-07 23:06:00,False,
158,2023-01-07,2023-01-07 06:02:00,True,15.0
158,2023-01-07,2023-01-07 12:21:00,False,
158,2023-01-07,2023-01-07 18:01:00,False,
158,2023-01-07,2023-01-07 23:38:00,True,76.0
185,2023-01-07,2023-01-07 06:18:00,True,58.0
185,2023-01-07,2023-01-07 12:31:00,False,
185,2023-01-07,2023-01-07 18:33:00,False,
185,2023-01-07,2023-01-07 23:05:00,False,
188,2023-01-07,2023-01-07 06:22:00,True,29.0
188,2023-01-07,2023-01-07 12:33:00,True,65.0
188,2023-01-07,2023-01-07 18:16:00,True,71.0
188,2023-01-07,2023-01-07 23:16:00,True,31.0
2,2023-01-08,2023-01-08 06:19:00,False,
2,2023-01-08,2023-01-08 12:02:00,True,8.0
2,2023-01-08,2023-01-08 18:36:00,True,97.0
2,2023-01-08,2023-01-08 23:17:00,False,
8,2023-01-08,2023-01-08 06:07:00,False,
8,2023-01-08,2023-01-08 12:46:00,True,89.0
8,2023-01-08,2023-01-08 18:53:00,False,
8,2023-01-08,2023-01-08 23:25:00,False,
35,2023-01-08,2023-01-08 06:57:00,False,
35,2023-01-08,2023-01-08 12:58:00,True,64.0
35,2023-01-08,2023-01-08 18:29:00,True,63.0
35,2023-01-08,2023-01-08 23:49:00,False,
80,2023-01-08,2023-01-08 06:41:00,True,36.0
80,2023-01-08,2023-01-08 12:00:00,False,
80,2023-01-08,2023-01-08 18:34:00,True,52.0
80,2023-01-08,2023-01-08 23:11:00,True,3.0
96,2023-01-08,2023-01-08 06:39:00,True,2.0
96,2023-01-08,2023-01-08 12:02:00,True,58.0
96,2023-01-08,2023-01-08 18:00:00,False,
96,2023-01-08,2023-01-08 23:14:00,True,80.0
100,2023-01-08,2023-01-08 06:58:00,False,
100,2023-01-08,2023-01-08 12:54:00,False,
100,2023-01-08,2023-01-08 18:39:00,False,
100,2023-01-08,2023-01-08 23:19:00,True,5.0
118,2023-01-08,2023-01-08 06:23:00,False,
118,2023-01-08,2023-01-08 12:21:00,True,5.0
118,2023-01-08,2023-01-08 18:01:00,True,82.0
118,2023-01-08,2023-01-08 23:44:00,False,
166,2023-01-08,2023-01-08 06:51:00,True,46.0
166,2023-01-08,2023-01-08 12:08:00,True,22.0
166,2023-01-08,2023-01-08 18:32:00,True,65.0
166,2023-01-08,2023-01-08 23:09:00,True,76.0
170,2023-01-08,2023-01-08 06:45:00,True,87.0
170,2023-01-08,2023-01-08 12:44:00,False,
170,2023-01-08,2023-01-08 18:49:00,False,
170,2023-01-08,2023-01-08 23:03:00,True,37.0
183,2023-01-08,2023-01-08 06:51:00,True,89.0
183,2023-01-08,2023-01-08 12:14:00,False,
183,2023-01-08,2023-01-08 18:40:00,False,
183,2023-01-08,2023-01-08 23:54:00,True,78.0
189,2023-01-08,2023-01-08 06:18:00,False,
189,2023-01-08,2023-01-08 12:40:00,True,73.0
189,2023-01-08,2023-01-08 18:25:00,False,
189,2023-01-08,2023-01-08 23:57:00,True,71.0
10,2023-01-09,2023-01-09 06:20:00,False,
10,2023-01-09,2023-01-09 12:29:00,True,73.0
10,2023-01-09,2023-01-09 18:52:00,True,98.0
10,2023-01-09,2023-01-09 23:25:00,False,
18,2023-01-09,2023-01-09 06:43:00,True,36.0
18,2023-01-09,2023-01-09 12:12:00,False,
18,2023-01-09,2023-01-09 18:22:00,False,
18,2023-01-09,2023-01-09 23:10:00,False,
33,2023-01-09,2023-01-09 06:06:00,True,33.0
33,2023-01-09,2023-01-09 12:20:00,True,37.0
33,2023-01-09,2023-01-09 18:48:00,True,29.0
33,2023-01-09,2023-01-09 23:38:00,True,47.0
48,2023-01-09,2023-01-09 06:19:00,True,79.0
48,2023-01-09,2023-01-09 12:33:00,False,
48,2023-01-09,2023-01-09 18:24:00,True,100.0
48,2023-01-09,2023-01-09 23:55:00,False,
96,2023-01-09,2023-01-09 06:51:00,False,
96,2023-01-09,2023-01-09 12:50:00,True,20.0
96,2023-01-09,2023-01-09 18:56:00,False,
96,2023-01-09,2023-01-09 23:40:00,False,
109,2023-01-09,2023-01-09 06:18:00,True,63.0
109,2023-01-09,2023-01-09 12:58:00,True,32.0
109,2023-01-09,2023-01-09 18:30:00,True,60.0
109,2023-01-09,2023-01-09 23:00:00,False,
132,2023-01-09,2023-01-09 06:40:00,True,34.0
132,2023-01-09,2023-01-09 12:55:00,False,
132,2023-01-09,2023-01-09 18:22:00,False,
132,2023-01-09,2023-01-09 23:28:00,True,98.0
159,2023-01-09,2023-01-09 06:38:00,True,99.0
159,2023-01-09,2023-01-09 12:33:00,True,9.0
159,2023-01-09,2023-01-09 18:04:00,True,1.0
159,2023-01-09,2023-01-09 23:23:00,True,72.0
174,2023-01-09,2023-01-09 06:46:00,True,56.0
174,2023-01-09,2023-01-09 12:36:00,False,
174,2023-01-09,2023-01-09 18:09:00,True,75.0
174,2023-01-09,2023-01-09 23:52:00,True,52.0
190,2023-01-09,2023-01-09 06:42:00,False,
190,2023-01-09,2023-01-09 12:20:00,False,
190,2023-01-09,2023-01-09 18:31:00,True,68.0
190,2023-01-09,2023-01-09 23:58:00,False,
10,2023-01-10,2023-01-10 06:50:00,True,95.0
10,2023-01-10,2023-01-10 12:46:00,True,52.0
10,2023-01-10,2023-01-10 18:51:00,True,82.0
10,2023-01-10,2023-01-10 23:39:00,True,25.0
23,2023-01-10,2023-01-10 06:04:00,True,6.0
23,2023-01-10,2023-01-10 12:54:00,True,47.0
23,2023-01-10,2023-01-10 18:01:00,False,
23,2023-01-10,2023-01-10 23:38:00,True,5.0
59,2023-01-10,2023-01-10 06:56:00,False,
59,2023-01-10,2023-01-10 12:36:00,False,
59,2023-01-10,2023-01-10 18:12:00,False,
59,2023-01-10,2023-01-10 23:06:00,True,83.0
61,2023-01-10,2023-01-10 06:38:00,True,64.0
61,2023-01-10,2023-01-10 12:11:00,True,100.0
61,2023-01-10,2023-01-10 18:50:00,True,92.0
61,2023-01-10,2023-01-10 23:15:00,False,
114,2023-01-10,2023-01-10 06:58:00,False,
114,2023-01-10,2023-01-10 12:02:00,False,
114,2023-01-10,2023-01-10 18:53:00,True,55.0
114,2023-01-10,2023-01-10 23:50:00,False,
122,2023-01-10,2023-01-10 06:05:00,True,27.0
122,2023-01-10,2023-01-10 12:15:00,True,66.0
122,2023-01-10,2023-01-10 18:58:00,True,66.0
122,2023-01-10,2023-01-10 23:09:00,False,
131,2023-01-10,2023-01-10 06:54:00,True,50.0
131,2023-01-10,2023-01-10 12:36:00,True,44.0
131,2023-01-10,2023-01-10 18:20:00,False,
131,2023-01-10,2023-01-10 23:19:00,False,
135,2023-01-10,2023-01-10 06:07:00,True,57.0
135,2023-01-10,2023-01-10 12:26:00,True,62.0
135,2023-01-10,2023-01-10 18:03:00,True,68.0
135,2023-01-10,2023-01-10 23:30:00,True,78.0
137,2023-01-10,2023-01-10 06:02:00,True,76.0
137,2023-01-10,2023-01-10 12:42:00,True,81.0
137,2023-01-10,2023-01-10 18:23:00,False,
137,2023-01-10,2023-01-10 23:21:00,False,
152,2023-01-10,2023-01-10 06:20:00,False,
152,2023-01-10,2023-01-10 12:54:00,True,91.0
152,2023-01-10,2023-01-10 18:18:00,False,
152,2023-01-10,2023-01-10 23:21:00,True,21.0
160,2023-01-10,2023-01-10 06:41:00,True,51.0
160,2023-01-10,2023-01-10 12:33:00,True,16.0
160,2023-01-10,2023-01-10 18:40:00,False,
160,2023-01-10,2023-01-10 23:52:00,False,
4,2023-01-11,2023-01-11 06:16:00,False,
4,2023-01-11,2023-01-11 12:43:00,True,42.0
4,2023-01-11,2023-01-11 18:37:00,True,41.0
4,2023-01-11,2023-01-11 23:51:00,True,95.0
7,2023-01-11,2023-01-11 06:33:00,True,20.0
7,2023-01-11,2023-01-11 12:31:00,True,54.0
7,2023-01-11,2023-01-11 18:17:00,True,10.0
7,2023-01-11,2023-01-11 23:42:00,False,
11,2023-01-11,2023-01-11 06:58:00,True,98.0
11,2023-01-11,2023-01-11 12:00:00,True,38.0
11,2023-01-11,2023-01-11 18:23:00,True,73.0
11,2023-01-11,2023-01-11 23:13:00,True,56.0
20,2023-01-11,2023-01-11 06:48:00,True,80.0
20,2023-01-11,2023-01-11 12:15:00,False,
20,2023-01-11,2023-01-11 18:50:00,True,44.0
20,2023-01-11,2023-01-11 23:29:00,True,88.0
60,2023-01-11,2023-01-11 06:45:00,True,88.0
60,2023-01-11,2023-01-11 12:39:00,True,26.0
60,2023-01-11,2023-01-11 18:05:00,False,
60,2023-01-11,2023-01-11 23:16:00,False,
63,2023-01-11,2023-01-11 06:49:00,True,61.0
63,2023-01-11,2023-01-11 12:22:00,True,82.0
63,2023-01-11,2023-01-11 18:59:00,False,
63,2023-01-11,2023-01-11 23:40:00,False,
89,2023-01-11,2023-01-11 06:44:00,True,6.0
89,2023-01-11,2023-01-11 12:09:00,False,
89,2023-01-11,2023-01-11 18:14:00,False,
89,2023-01-11,2023-01-11 23:52:00,True,38.0
121,2023-01-11,2023-01-11 06:07:00,True,98.0
121,2023-01-11,2023-01-11 12:08:00,False,
121,2023-01-11,2023-01-11 18:24:00,False,
121,2023-01-11,2023-01-11 23:05:00,False,
124,2023-01-11,2023-01-11 06:26:00,False,
124,2023-01-11,2023-01-11 12:28:00,False,
124,2023-01-11,2023-01-11 18:12:00,True,21.0
124,2023-01-11,2023-01-11 23:40:00,False,
163,2023-01-11,2023-01-11 06:41:00,True,69.0
163,2023-01-11,2023-01-11 12:08:00,True,10.0
163,2023-01-11,2023-01-11 18:55:00,False,
163,2023-01-11,2023-01-11 23:40:00,False,
167,2023-01-11,2023-01-11 06:16:00,False,
167,2023-01-11,2023-01-11 12:04:00,False,
167,2023-01-11,2023-01-11 18:37:00,False,
167,2023-01-11,2023-01-11 23:32:00,True,43.0
171,2023-01-11,2023-01-11 06:31:00,True,78.0
171,2023-01-11,2023-01-11 12:41:00,False,
171,2023-01-11,2023-01-11 18:21:00,True,92.0
171,2023-01-11,2023-01-11 23:23:00,False,
174,2023-01-11,2023-01-11 06:25:00,False,
174,2023-01-11,2023-01-11 12:00:00,False,
174,2023-01-11,2023-01-11 18:38:00,False,
174,2023-01-11,2023-01-11 23:08:00,False,
